latitude,longitude,moisture,elevation_m,yield_t_ha
-30.26802,149.888753,8.5,264.8712,2.72910896
-30.268039,149.888753,8.5,264.8712,3.2483208
-30.268058,149.888753,8.5,264.8712,3.2768852
-30.268077,149.888753,8.7,264.8712,3.27739801
-30.268095,149.888754,8.7,264.84072,3.29466767
-30.268113,149.888754,8.7,264.81024,3.40955586
-30.268133,149.888755,8.7,264.84072,3.24546284
-30.268152,149.888755,8.7,264.81024,3.30467311
-30.268171,149.888755,8.7,264.81024,3.50382247
-30.268189,149.888756,8.7,264.84072,3.57290111
-30.268208,149.888756,8.7,264.84072,3.64006091
-30.268226,149.888756,8.7,264.81024,3.70146415
-30.268245,149.888756,8.7,264.81024,3.76286739
-30.268263,149.888756,8.7,264.81024,3.86235983
-30.268282,149.888757,8.7,264.84072,3.89733089
-30.2683,149.888757,8.7,264.81024,3.87799847
-30.26832,149.888757,8.7,264.81024,3.78829795
-30.268338,149.888757,8.7,264.81024,3.93035912
-30.268357,149.888758,8.7,264.84072,3.77893488
-30.268375,149.888758,8.7,264.84072,3.94469677
-30.268394,149.888758,8.7,264.81024,3.70403032
-30.268413,149.888758,8.7,264.84072,3.70146415
-30.268431,149.888759,8.7,264.84072,3.66728916
-30.26845,149.888759,8.7,264.81024,3.38148399
-30.268469,149.888759,8.7,264.81024,3.12334167
-30.268488,149.88876,8.7,264.81024,3.00618476
-30.268507,149.88876,8.7,264.77976,2.86179881
-30.268526,149.88876,8.7,264.77976,2.52938866
-30.268545,149.88876,8.7,264.74928,2.41480415
-30.268564,149.888761,8.7,264.74928,2.2471367
-30.268583,149.888761,8.7,264.7188,2.18924552
-30.268601,149.888761,8.7,264.7188,2.15133651
-30.26862,149.888761,8.7,264.68832,2.16081376
-30.268639,149.888761,8.9,264.68832,2.25069254
-30.268658,149.888762,8.9,264.65784,2.20259726
-30.268676,149.888762,8.9,264.65784,2.37476172
-30.268696,149.888763,8.9,264.62736,2.29860318
-30.268714,149.888763,8.9,264.59688,2.42516483
-30.268733,149.888763,8.9,264.59688,2.28567931
-30.268752,149.888763,8.9,264.59688,2.27144954
-30.268771,149.888764,8.9,264.59688,2.13197197
-30.26879,149.888764,8.9,264.5664,2.00666774
-30.26881,149.888764,8.9,264.53592,1.75103456
-30.268829,149.888765,8.9,264.53592,1.59647847
-30.268849,149.888765,8.9,264.50544,1.39756092
-30.268869,149.888765,8.9,264.50544,1.2677418
-30.268889,149.888765,8.9,264.47496,1.14086606
-30.268909,149.888766,8.9,264.44448,1.0765887
-30.268929,149.888766,8.9,264.414,1.05134207
-30.268949,149.888766,8.9,264.414,1.06064891
-30.268968,149.888766,8.9,264.35304,1.12838783
-30.268988,149.888767,8.9,264.35304,1.29238733
-30.269007,149.888767,8.9,264.35304,1.47986135
-30.269026,149.888767,8.9,264.35304,1.66902592
-30.269045,149.888768,8.9,264.32256,1.95560268
-30.269064,149.888768,8.9,264.32256,2.1842903
-30.269083,149.888768,8.9,264.32256,2.51393269
-30.269101,149.888769,8.9,264.29208,2.93858667
-30.269119,149.888769,9.3,264.32256,3.17125202
-30.269134,149.888769,9.3,264.32256,3.93734099
-30.26915,149.888769,9.3,264.35304,4.07189438
-30.269167,149.888769,9.3,264.32256,4.23419106
-30.269183,149.888769,9.3,264.32256,4.43426583
-30.269199,149.888769,9.3,264.32256,4.60389444
-30.269216,149.88877,9.3,264.32256,4.74090216
-30.269232,149.88877,9.3,264.32256,4.77155975
-30.269249,149.88877,9.3,264.35304,4.84447348
-30.269265,149.88877,9.3,264.32256,5.04464922
-30.269282,149.888771,9.3,264.32256,4.92194063
-30.269298,149.888771,9.3,264.32256,5.08450883
-30.269315,149.888771,9.3,264.32256,5.0181797
-30.269331,149.888771,9.3,264.32256,5.0736352
-30.269347,149.888772,9.3,264.35304,5.06711103
-30.269365,149.888772,9.3,264.32256,4.67427647
-30.269382,149.888772,9.3,264.35304,4.7276535
-30.2694,149.888772,9.3,264.35304,4.66224487
-30.269417,149.888773,9.3,264.32256,4.78245392
-30.269435,149.888773,9.3,264.35304,4.71140029
-30.269452,149.888773,9.1,264.35304,4.67292211
-30.269469,149.888774,9.1,264.35304,4.73522773
-30.269487,149.888774,9.1,264.35304,4.59012823
-30.269505,149.888774,9.1,264.35304,4.62812721
-30.269521,149.888775,9.1,264.38352,4.80772518
-30.269539,149.888775,9.1,264.38352,4.48763413
-30.269557,149.888775,9.1,264.35304,4.63825357
-30.269574,149.888775,9.1,264.38352,4.54871808
-30.269591,149.888776,9.1,264.38352,4.56603877
-30.269609,149.888776,9.1,264.38352,4.45709215
-30.269626,149.888776,9.1,264.38352,4.47525445
-30.269644,149.888776,9.1,264.38352,4.26940258
-30.269662,149.888777,9.1,264.414,4.28666529
-30.269681,149.888777,9.1,264.414,4.03676923
-30.269699,149.888777,9.1,264.414,3.96489458
-30.269718,149.888777,9.1,264.414,3.91153153
-30.269737,149.888778,9.1,264.414,3.94979741
-30.269756,149.888778,9.1,264.414,3.91339594
-30.269775,149.888778,9.1,264.414,3.98376604
-30.269795,149.888779,9.1,264.44448,3.82546518
-30.269815,149.888779,8.9,264.414,3.84830869
-30.269834,149.888779,8.9,264.44448,3.86814534
-30.269854,149.888779,8.9,264.44448,3.87716199
-30.269874,149.888779,8.9,264.47496,3.84329253
-30.269894,149.88878,8.9,264.44448,3.90781862
-30.269913,149.88878,8.9,264.44448,3.97203843
-30.269937,149.888781,8.9,264.47496,3.25979851
-30.269957,149.888781,8.9,264.44448,3.90924885
-30.269973,149.888781,8.9,264.414,4.94478631
-30.269997,149.888781,8.9,264.414,3.30453499
-30.270017,149.888782,8.9,264.414,3.98233558
-30.270037,149.888782,8.9,264.414,4.07552842
-30.270053,149.888782,8.9,264.414,5.12909198
-30.270076,149.888783,8.9,264.44448,3.47062462
-30.270096,149.888783,8.9,264.414,4.16950892
-30.270116,149.888783,8.9,264.38352,4.23011743
-30.270136,149.888783,8.9,264.38352,4.29963895
-30.270156,149.888784,8.9,264.38352,4.421768
-30.270172,149.888784,8.9,264.38352,5.67662129
-30.270196,149.888784,9,264.35304,3.72094059
-30.270215,149.888785,9,264.414,4.70281449
-30.270235,149.888785,9,264.38352,4.64568591
-30.270255,149.888785,9,264.38352,4.68171294
-30.270274,149.888786,9,264.38352,4.72494538
-30.270294,149.888786,9,264.35304,4.82427403
-30.270313,149.888786,9,264.35304,5.03477787
-30.270333,149.888786,9,264.35304,4.71614332
-30.270352,149.888787,9,264.38352,4.94994278
-30.270372,149.888787,9,264.32256,4.84383459
-30.270391,149.888787,9,264.38352,4.96469671
-30.270411,149.888787,9,264.35304,4.96100823
-30.27043,149.888788,9,264.35304,4.89899834
-30.27045,149.888788,9,264.32256,4.82041702
-30.270469,149.888788,9,264.29208,4.91121372
-30.270488,149.888789,9.2,264.32256,4.88201797
-30.270508,149.888789,9.2,264.29208,4.79912292
-30.270527,149.888789,9.2,264.32256,4.84153384
-30.270546,149.888789,9.2,264.35304,4.81945159
-30.270566,149.88879,9.2,264.29208,4.755478
-30.270586,149.88879,9.2,264.29208,4.74820385
-30.270605,149.88879,9.2,264.29208,4.67142346
-30.270625,149.88879,9.2,264.2616,4.75872539
-30.270644,149.888791,9.2,264.2616,4.71640107
-30.270664,149.888791,9.2,264.23112,4.61726908
-30.270683,149.888791,9.2,264.2616,4.57726124
-30.270703,149.888792,9.2,264.2616,4.48808941
-30.270722,149.888792,9.2,264.2616,4.5636655
-30.270741,149.888792,9.2,264.2616,4.57395281
-30.270761,149.888792,9.2,264.23112,4.324568
-30.270781,149.888793,9.2,264.20064,4.44405329
-30.2708,149.888793,9.2,264.20064,4.3626737
-30.27082,149.888793,9.2,264.23112,4.3980486
-30.270839,149.888794,9.2,264.20064,4.38148691
-30.270859,149.888794,9.2,264.20064,4.31721024
-30.270878,149.888794,9.2,264.20064,4.34284297
-30.270898,149.888794,9.2,264.20064,4.26447262
-30.270917,149.888794,9.2,264.17016,4.22810186
-30.270937,149.888795,9.2,264.17016,4.24531302
-30.270956,149.888795,9.2,264.17016,4.18809401
-30.270976,149.888795,9.2,264.17016,4.1250161
-30.270996,149.888796,9.2,264.17016,4.12142132
-30.271015,149.888796,9.2,264.13968,4.16627155
-30.271035,149.888797,9.2,264.1092,4.15536032
-30.271054,149.888797,9.2,264.13968,4.20298871
-30.271074,149.888797,9.2,264.1092,4.15354178
-30.271093,149.888797,9.2,264.1092,4.21402983
-30.271113,149.888798,9.2,264.07872,4.17900132
-30.271132,149.888798,9.2,264.07872,4.18445693
-30.271151,149.888798,9.2,264.07872,4.20082378
-30.271171,149.888798,9.2,264.07872,4.20809793
-30.271191,149.888799,9.2,264.07872,4.22810186
-30.27121,149.888799,9.2,264.04824,4.2444687
-30.27123,149.888799,9.2,264.04824,4.31892053
-30.271249,149.888799,9.2,264.04824,4.29356924
-30.271269,149.8888,9,264.04824,4.31760679
-30.271288,149.8888,9,264.07872,4.37638384
-30.271307,149.8888,9,263.98728,4.36162991
-30.271327,149.888801,9,264.01776,4.19164177
-30.271347,149.888801,9,263.98728,4.32290085
-30.271366,149.888801,9,263.98728,4.24105994
-30.271386,149.888801,9,263.98728,4.2620409
-30.271405,149.888802,9,263.98728,4.11428717
-30.271425,149.888802,9,263.92632,4.05484257
-30.271445,149.888802,9,263.89584,3.94413191
-30.271465,149.888803,9,263.86536,3.91433714
-30.271484,149.888803,9,263.8044,3.85128983
-30.271504,149.888803,9,263.77392,3.78283847
-30.271524,149.888803,9,263.74344,3.71979116
-30.271544,149.888804,9,263.68248,3.62005425
-30.271563,149.888804,9,263.652,3.66331349
-30.271583,149.888804,9,263.59104,3.62686261
-30.271603,149.888804,9,263.59104,3.55766951
-30.271622,149.888805,9,263.53008,3.53605329
-30.271642,149.888805,9,263.46912,3.52344383
-30.271662,149.888805,9,263.40816,3.51083437
-30.271682,149.888806,9,263.3472,3.46157672
-30.271701,149.888806,9,263.31672,3.51204233
-30.271722,149.888806,9,263.28624,3.40103474
-30.271742,149.888807,9,263.22528,3.33950126
-30.271762,149.888807,9,263.16432,3.29153499
-30.271783,149.888807,9,263.10336,3.28805372
-30.271803,149.888808,9,263.07288,3.32893879
-30.271823,149.888808,9,263.01192,3.35358456
-30.271844,149.888808,9,262.95096,3.38703238
-30.271868,149.888808,9,262.89,2.83482245
-30.271884,149.888809,9,262.85952,4.44830924
-30.271909,149.888809,9,262.79856,3.00711247
-30.271929,149.888809,9,262.7376,3.82304795
-30.271949,149.88881,9,262.70712,3.9512545
-30.271969,149.88881,9,262.67664,4.09192557
-30.271989,149.88881,9,262.64616,4.23793858
-30.272008,149.888811,9,262.64616,4.52207887
-30.272028,149.888811,9,262.5852,4.64564302
-30.272047,149.888811,9,262.49376,4.74892051
-30.272066,149.888812,9.1,262.49376,4.82475935
-30.272085,149.888812,9.1,262.46328,4.98961507
-30.272104,149.888812,9.1,262.40232,5.01603512
-30.272123,149.888812,9.1,262.40232,4.97983829
-30.272142,149.888812,9.1,262.37184,5.05943949
-30.272161,149.888813,9.1,262.34136,5.07453666
-30.272179,149.888813,9.1,262.34136,5.08208524
-30.272198,149.888813,9.1,262.2804,5.15055837
-30.272217,149.888814,9.1,262.21944,5.09529527
-30.272236,149.888814,9.1,262.21944,5.10095671
-30.272255,149.888814,9.1,262.18896,5.1292639
-30.272273,149.888814,9.1,262.18896,5.16511968
-30.272293,149.888815,9.1,262.18896,5.07345829
-30.272311,149.888815,9.1,262.21944,5.47562785
-30.272329,149.888815,9.1,262.24992,5.33873715
-30.272347,149.888815,9.3,262.24992,5.34436138
-30.272366,149.888816,9.3,262.24992,5.21589409
-30.272386,149.888816,9.3,262.21944,5.09905878
-30.272404,149.888816,9.3,262.2804,5.42764752
-30.272423,149.888817,9.3,262.2804,5.17165507
-30.272441,149.888817,9.3,262.24992,5.2917253
-30.27246,149.888817,9.3,262.31088,5.33471103
-30.272478,149.888817,9.3,262.2804,5.1801172
-30.272497,149.888817,9.3,262.2804,5.15375528
-30.272516,149.888818,9.3,262.2804,5.05817631
-30.272535,149.888818,9.3,262.31088,5.1621009
-30.272553,149.888818,9.3,262.31088,5.25956049
-30.272572,149.888819,9.3,262.31088,5.03512665
-30.272591,149.888819,9.3,262.34136,5.04391395
-30.272609,149.888819,9.3,262.37184,4.99244544
-30.272628,149.88882,9.1,262.34136,4.96524525
-30.272646,149.88882,9.1,262.37184,5.05177146
-30.272665,149.88882,9.1,262.37184,4.71791092
-30.272684,149.888821,9.1,262.40232,4.92092294
-30.272703,149.888821,9.1,262.4328,4.84870814
-30.272721,149.888821,9.1,262.46328,4.83342458
-30.27274,149.888821,9.1,262.46328,4.80667836
-30.272758,149.888821,9.1,262.49376,4.83194399
-30.272777,149.888822,9.1,262.49376,4.73790236
-30.272796,149.888822,9.1,262.52424,4.69396213
-30.272814,149.888822,9.1,262.55472,4.6538428
-30.272833,149.888823,9.1,262.5852,4.67913231
-30.272851,149.888823,9.1,262.5852,4.60035035
-30.27287,149.888823,9.1,262.61568,4.50461845
-30.272889,149.888823,9.1,262.5852,4.53921613
-30.272907,149.888824,9.1,262.64616,4.5334848
-30.272926,149.888824,9.1,262.64616,4.59789066
-30.272945,149.888824,9.1,262.64616,4.5678728
-30.272963,149.888824,9.1,262.67664,4.5272642
-30.272982,149.888825,9.1,262.70712,4.6194548
-30.273001,149.888825,9.1,262.67664,4.59142718
-30.273019,149.888825,9.1,262.70712,4.71008151
-30.273038,149.888825,9.1,262.70712,4.52865114
-30.273057,149.888826,9.1,262.67664,4.56689428
-30.273076,149.888826,9.1,262.67664,4.56500713
-30.273095,149.888826,9.1,262.67664,4.55179711
-30.273114,149.888827,9.1,262.61568,4.52915135
-30.273133,149.888827,9.1,262.64616,4.44848152
-30.273152,149.888827,9.1,262.55472,4.33841477
-30.273171,149.888827,9.1,262.49376,4.27025284
-30.27319,149.888828,9.1,262.49376,4.29703234
-30.273209,149.888828,9.1,262.46328,4.2717539
-30.273228,149.888828,9.1,262.46328,4.02708054
-30.273243,149.888828,9.1,262.64616,5.1259614
-30.273259,149.888829,9.1,262.7376,4.474557
-30.273277,149.888829,9.1,262.7376,4.09561092
-30.273294,149.888829,9.1,262.76808,4.02757844
-30.273311,149.888829,9.1,262.76808,3.81774682
-30.273329,149.88883,9.1,262.79856,3.73222929
-30.273347,149.88883,9.1,262.79856,3.62748751
-30.273364,149.88883,9.1,262.76808,3.58126467
-30.273383,149.88883,9.1,262.7376,3.47297045
-30.273401,149.88883,9.1,262.7376,3.51749572
-30.273419,149.888831,9.1,262.70712,3.49059974
-30.273436,149.888831,9.1,262.70712,3.59734218
-30.273457,149.888832,9.1,262.7376,3.01754709
-30.273471,149.888832,9.1,262.7376,4.56881236
-30.273489,149.888832,9.1,262.76808,3.6752176
-30.27351,149.888832,9.1,262.7376,2.97803747
-30.273525,149.888832,9.1,262.79856,4.62715921
-30.273542,149.888833,9.1,262.76808,3.68978785
-30.27356,149.888833,9.1,262.79856,3.65835426
-30.273581,149.888833,9.1,262.79856,3.06829712
-30.273599,149.888833,9.1,262.79856,3.67422564
-30.273614,149.888834,9.1,262.82904,4.58097299
-30.273636,149.888834,9.1,262.85952,3.03366646
-30.273654,149.888834,9.1,262.82904,3.67908625
-30.273673,149.888835,9.1,262.82904,3.71390411
-30.273691,149.888835,9.1,262.79856,3.74098466
-30.27371,149.888835,9.1,262.82904,3.76419656
-30.273728,149.888836,9.1,262.79856,3.78740846
-30.273747,149.888836,9.1,262.82904,3.82609496
-30.273764,149.888836,9.1,262.82904,3.9618945
-30.273783,149.888837,9.1,262.82904,3.80071284
-30.273802,149.888837,9.1,262.79856,3.92667986
-30.27382,149.888837,9.1,262.82904,3.95376041
-30.273839,149.888837,9.1,262.79856,3.97697231
-30.273857,149.888837,9.1,262.79856,3.99631556
-30.273876,149.888838,9.1,262.76808,3.97181411
-30.273894,149.888838,9.1,262.79856,4.0978309
-30.273913,149.888838,9.1,262.79856,4.01766478
-30.273931,149.888838,9,262.7376,4.03929757
-30.273949,149.888839,9,262.76808,4.15332406
-30.273968,149.888839,9,262.76808,4.12270849
-30.273986,149.888839,9,262.7376,4.11006178
-30.274005,149.888839,9,262.70712,4.15787543
-30.274024,149.88884,9,262.64616,4.20568909
-30.274043,149.88884,9,262.67664,4.13421056
-30.274061,149.88884,9,262.64616,4.42702953
-30.274079,149.88884,9,262.5852,4.33571832
-30.274097,149.888841,9,262.64616,4.41021049
-30.274115,149.888841,9,262.67664,4.5509161
-30.274133,149.888841,9,262.67664,4.44550786
-30.274151,149.888842,9,262.7376,4.43374207
-30.274169,149.888842,9,262.7376,4.41413242
-30.274189,149.888842,9,262.7376,4.18273853
-30.274207,149.888842,9,262.70712,4.36706925
-30.274225,149.888843,9,262.70712,4.27568828
-30.274244,149.888843,9,262.7376,4.23889567
-30.274262,149.888843,9,262.7376,4.09016663
-30.27428,149.888844,9,262.7376,4.24430781
-30.274299,149.888844,9,262.70712,4.08591588
-30.274318,149.888844,9,262.67664,3.93713961
-30.274336,149.888844,9,262.67664,3.98328387
-30.274355,149.888845,9,262.67664,3.94068191
-30.274373,149.888845,9,262.70712,3.92519028
-30.274392,149.888845,9,262.67664,3.8181186
-30.27441,149.888845,9,262.67664,3.85760568
-30.274428,149.888846,9,262.70712,3.94546176
-30.274447,149.888846,9,262.67664,3.89033413
-30.274465,149.888846,9,262.64616,3.88065186
-30.274483,149.888846,9,262.67664,3.91604728
-30.274502,149.888847,9,262.64616,3.86128733
-30.27452,149.888847,9,262.64616,3.84966861
-30.274539,149.888847,9,262.64616,3.68625998
-30.274558,149.888848,9,262.64616,3.81287601
-30.274576,149.888848,9,262.64616,3.80125729
-30.274594,149.888848,9,262.61568,3.85721833
-30.274613,149.888848,9,262.61568,3.77345365
-30.274631,149.888849,9,262.5852,3.79257911
-30.27465,149.888849,9,262.61568,3.86128733
-30.274668,149.888849,9,262.5852,3.87871541
-30.274687,149.888849,9,262.5852,3.85569314
-30.274705,149.888849,9,262.55472,3.98468106
-30.274723,149.88885,9,262.55472,3.98328387
-30.274742,149.88885,9,262.52424,3.89343712
-30.27476,149.88885,9,262.55472,4.23907171
-30.274779,149.88885,9,262.55472,4.06798576
-30.274797,149.888851,9,262.49376,4.14981883
-30.274815,149.888851,9,262.49376,4.18273853
-30.274834,149.888851,9,262.52424,4.21372178
-30.274852,149.888852,9,262.49376,4.18273853
-30.274871,149.888852,9,262.49376,4.26600602
-30.274889,149.888852,9,262.46328,4.27375183
-30.274908,149.888853,9,262.46328,4.28343409
-30.274926,149.888853,9,262.4328,4.30860798
-30.274945,149.888853,9,262.4328,4.28792858
-30.274963,149.888853,9,262.4328,4.44354689
-30.274981,149.888854,9,262.40232,4.43254098
-30.275,149.888854,9,262.40232,4.43328209
-30.275018,149.888854,9,262.37184,4.61415085
-30.27504,149.888855,9.2,262.40232,3.84024171
-30.275055,149.888855,9.2,262.37184,5.84731143
-30.275077,149.888855,9.2,262.34136,3.94651255
-30.275092,149.888855,9.2,262.31088,5.93333136
-30.275114,149.888856,9.2,262.34136,4.1247323
-30.275132,149.888856,9.2,262.34136,4.95415333
-30.275147,149.888856,9.2,262.34136,6.14973743
-30.275169,149.888856,9.2,262.31088,4.21747776
-30.275188,149.888857,9.2,262.31088,4.87856201
-30.275206,149.888857,9.2,262.31088,5.04034399
-30.275225,149.888857,9.2,262.2804,4.87963254
-30.275243,149.888858,9.2,262.31088,4.95620781
-30.275261,149.888858,9.2,262.2804,4.80150976
-30.27528,149.888858,9.2,262.31088,4.58449103
-30.275298,149.888858,9.2,262.31088,4.60829005
-30.275316,149.888858,9.2,262.2804,4.53100216
-30.275335,149.888859,9.2,262.2804,4.4139969
-30.275354,149.888859,9.2,262.21944,4.42279913
-30.275372,149.888859,9.2,262.24992,4.34911324
-30.275391,149.888859,9.2,262.18896,4.23314118
-30.275409,149.88886,9.3,262.21944,4.57601841
-30.275427,149.88886,9.3,262.18896,4.44880931
-30.275446,149.88886,9.3,262.18896,4.45297921
-30.275465,149.88886,9.3,262.18896,4.60128477
-30.275484,149.888861,9.3,262.18896,4.46489322
-30.275503,149.888861,9.3,262.15848,4.60426126
-30.275523,149.888861,9.3,262.15848,4.52264567
-30.275543,149.888862,9.3,262.18896,4.52745408
-30.275562,149.888862,9.3,262.15848,4.75532267
-30.275582,149.888862,9.3,262.15848,4.58479145
-30.275602,149.888863,9.3,262.128,4.79747062
-30.275622,149.888863,9.3,262.15848,4.73155334
-30.275642,149.888863,9.3,262.15848,4.80991177
-30.275661,149.888863,9.3,262.15848,5.00980831
-30.275681,149.888864,9.3,262.128,4.81141827
-30.275701,149.888864,9.3,262.09752,4.80236288
-30.275721,149.888864,9.3,262.128,4.94097693
-30.27574,149.888865,9.3,262.128,4.98457379
-30.27576,149.888865,9.3,262.128,4.87531021
-30.27578,149.888865,9.3,262.09752,4.90725619
-30.2758,149.888865,9.3,262.06704,4.94275171
-30.27582,149.888866,9.3,262.06704,4.95517514
-30.27584,149.888866,9.3,262.03656,4.94452649
-30.27586,149.888867,9.3,262.00608,4.89305798
-30.27588,149.888867,9.3,262.00608,4.87993289
-30.2759,149.888867,9.3,261.9756,4.76527409
-30.27592,149.888867,9.3,261.91464,4.68304951
-30.275941,149.888867,9.3,261.70128,4.42741072
-30.275956,149.888867,9.3,262.03656,6.17139599
-30.275973,149.888868,9.3,262.128,5.12710963
-30.275988,149.888868,9.3,262.03656,5.2802012
-30.276002,149.888868,9.3,261.9756,5.40681056
-30.275992,149.88887,9.3,262.00608,1.608806
-30.276007,149.88884,9.3,262.03656,0.48815902
-30.276019,149.888872,9.3,262.00608,0.60592473
-30.276031,149.888874,9.3,262.00608,1.77706727
-30.276044,149.888875,9.3,262.03656,2.03977831
-30.276057,149.888874,9.3,261.9756,2.41810088
-30.276069,149.888872,9.3,262.00608,2.87365846
-30.276082,149.888871,9.3,262.00608,3.11844024
-30.276096,149.88887,9.3,262.00608,3.22964898
-30.276111,149.88887,9.6,261.9756,3.29912012
-30.276128,149.888869,9.6,261.94512,3.12216744
-30.276144,149.888869,9.6,261.91464,3.37927367
-30.276161,149.888869,9.6,261.88416,3.58232933
-30.276177,149.88887,9.6,261.91464,3.83003015
-30.276194,149.88887,9.6,261.88416,3.99693016
-30.27621,149.88887,9.6,261.91464,4.17274802
-30.276226,149.888871,9.6,261.88416,4.20718082
-30.276243,149.888871,9.6,261.91464,4.19577117
-30.276263,149.888872,9.6,261.88416,3.37371636
-30.276278,149.888872,9.6,261.88416,4.83669423
-30.276295,149.888872,9.6,261.91464,4.05666736
-30.276317,149.888873,9.6,261.85368,3.17509305
-30.276331,149.888873,9.6,261.85368,4.80548975
-30.276353,149.888873,9.6,261.8232,3.13519759
-30.276367,149.888874,9.6,261.79272,4.65592889
-30.276388,149.888874,9.6,261.76224,3.14408764
-30.276406,149.888874,9.6,261.73176,3.7526659
-30.276421,149.888874,9.6,261.6708,4.73350669
-30.276442,149.888875,9.6,261.6708,3.12864887
-30.27646,149.888875,9.6,261.60984,3.81339363
-30.276475,149.888875,9.6,261.60984,4.44429575
-30.276498,149.888875,9.6,261.60984,2.895051
-30.276518,149.888876,9.6,261.57936,3.42551756
-30.276537,149.888876,9.6,261.60984,3.49137276
-30.276556,149.888877,9,261.57936,3.45057487
-30.276575,149.888877,9,261.54888,3.42844398
-30.276595,149.888877,9,261.57936,3.3934034
-30.276614,149.888878,9,261.5184,3.32067521
-30.276634,149.888878,9,261.42696,3.22653139
-30.276654,149.888878,9,261.366,3.24063162
-30.276673,149.888878,9,261.27456,3.29565863
-30.276693,149.888878,9,261.2136,3.22590292
-30.276713,149.888879,9,261.15264,3.1667762
-30.276732,149.888879,9,261.03072,3.16857756
-30.276752,149.88888,9,260.96976,3.1667762
-30.276772,149.88888,9,260.9088,3.17851678
-30.27679,149.88888,9,260.84784,3.38631016
-30.276806,149.888881,9,260.84784,3.62725315
-30.276822,149.888881,9,260.87832,3.47551221
-30.276837,149.888881,9,261.03072,3.28057924
-30.276852,149.888881,9,261.12216,3.1483747
-30.276867,149.888881,9,261.366,2.80755897
-30.276882,149.888882,9,261.64032,2.45929534
-30.276898,149.888882,9,261.94512,1.91063365
-30.276916,149.888881,9,261.94512,1.39623228
-30.276932,149.888881,9,261.70128,1.25223962
-30.276947,149.888881,9,261.45744,1.20544201
-30.276962,149.888881,9,261.2136,1.11346049
-30.276976,149.888882,9,261.00024,1.12938938
-30.27699,149.888882,9,260.87832,1.20318281
-30.277004,149.888882,9,260.7564,1.24178892
-30.27702,149.888883,9,260.69544,1.29482232
-30.277036,149.888883,9,260.66496,1.43980978
-30.277051,149.888883,9,260.63448,1.64627409
-30.277067,149.888883,9,260.63448,1.82026584
-30.277084,149.888884,9,260.604,1.79784376
-30.277102,149.888884,9,260.54304,1.90929239
-30.27712,149.888884,9,260.51256,1.93645303
-30.277139,149.888885,9,260.4516,1.98486435
-30.277157,149.888885,9,260.42112,4.0317945
-30.277174,149.889257,9,261.39648,0.28448255
-30.277162,149.889257,9,261.42696,0.36720887
-30.277149,149.889256,9,261.45744,0.45327345
-30.277137,149.889256,9,261.39648,0.54220685
-30.277124,149.889255,9,261.42696,0.61684831
-30.277111,149.889256,9,261.42696,0.69159037
-30.277096,149.889255,9,261.33552,0.64700313
-30.277082,149.889255,9,261.27456,0.85738127
-30.277072,149.889255,9,261.15264,1.25280091
-30.277062,149.889256,9,261.0612,1.56357323
-30.277051,149.889256,9,260.93928,1.72473416
-30.277041,149.889257,9,260.81736,1.93645303
-30.277031,149.889258,9,260.72592,2.28853539
-30.277023,149.889258,9,260.72592,3.32158648
-30.277012,149.889258,9,260.72592,2.56086033
-30.277002,149.889259,9,260.7564,3.37037288
-30.276995,149.889258,9,260.84784,4.57237636
-30.276981,149.889258,9,260.9088,2.83741328
-30.276969,149.889257,9,260.96976,3.22108866
-30.276956,149.889256,9,260.96976,3.13365662
-30.276942,149.889256,9,261.00024,3.08541515
-30.276926,149.889255,9,261.00024,2.73095204
-30.276911,149.889255,9,261.03072,2.88417592
-30.276895,149.889255,9,261.09168,2.94568678
-30.276879,149.889255,9,261.12216,2.98213766
-30.276863,149.889255,9,261.12216,2.96810539
-30.276847,149.889255,9,261.12216,2.99055702
-30.276832,149.889254,9,261.12216,2.96775258
-30.276816,149.889254,9,261.15264,3.07326486
-30.2768,149.889254,9,261.15264,3.07326486
-30.276785,149.889254,9,261.18312,3.07554304
-30.276769,149.889254,9,261.18312,3.04219577
-30.276753,149.889253,9,261.24408,3.14688068
-30.276737,149.889253,9,261.24408,3.07362805
-30.276722,149.889253,9,261.27456,3.22742171
-30.276707,149.889253,9,261.33552,3.1484448
-30.276691,149.889253,9,261.39648,3.20006088
-30.276676,149.889252,9,261.45744,3.25089387
-30.27666,149.889252,9,261.5184,3.17350478
-30.276644,149.889252,9,261.54888,3.14996359
-30.276629,149.889251,9,261.60984,3.21223384
-30.276613,149.889251,9,261.6708,3.28561164
-30.276598,149.889251,9,261.73176,3.32029438
-30.276581,149.889251,9,261.76224,3.0095062
-30.276562,149.88925,9,261.85368,2.82483073
-30.276543,149.88925,9,261.91464,2.91823471
-30.276525,149.88925,9,261.94512,2.94723369
-30.276506,149.889249,9,262.00608,3.05572287
-30.276488,149.889249,9,262.00608,3.13124454
-30.27647,149.889249,9.4,262.03656,3.19845436
-30.276451,149.889249,9.4,262.06704,3.27749994
-30.276432,149.889248,9.4,262.09752,3.30749014
-30.276414,149.889248,9.4,262.128,3.43751906
-30.276395,149.889248,9.4,262.128,3.4845751
-30.276377,149.889248,9.4,262.15848,3.55502826
-30.276358,149.889247,9.4,262.18896,3.66501611
-30.27634,149.889247,9.4,262.21944,3.70743082
-30.276321,149.889247,9.4,262.21944,3.7440617
-30.276303,149.889246,9.4,262.21944,3.73211323
