"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","relationshipAccordingTo","subfamily","resourceRelationshipID","eventType","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","superfamily","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr1411","56d7aba5-0e94-4379-af2e-799b511200f4","2022-03-30T22:43:40Z","","CC0","Donald Hobern","","","https://www.inaturalist.org/observations/98585795","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","Record is ACT sensitive in Australian Capital Territory. Generalised to 1km by ACT Government.","","https://www.inaturalist.org/observations/98585795","98585795","","Donald Hobern","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2021-10-18T18:30:09Z","18:30:09+11:00","291","291","2021","10","18","2021-10-18 18:30:09","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.26","149.1","EPSG:4326","1000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214683218","","","Donald Hobern","2021-10-18T08:30:33Z","","research","","557725","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398801","Caladenia atrovespa","Caladenia atrovespa","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(D.L.Jones) G.N.Backh.","Thin-clubbed Mantis Orchid","","","","","","https://orcid.org/0000-0001-6492-4016","https://orcid.org/0000-0001-6492-4016","","Caladenia atrovespa","","","","","","","","","","","","","","","","","03c3abc3-6554-40b6-9dd3-90774fb1c119","","","","","","","","","","56d7aba5-0e94-4379-af2e-799b511200f4",""
"dr1411","5e8dd637-62e4-4d96-8467-8258d2dc4b7d | c1463df2-2c90-4870-b244-636b50c918a1","2024-02-09T12:44:13Z","","CC-BY-NC 4.0 (Int)","Lachlan Copeland","","","https://www.inaturalist.org/observations/198764192","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","Record is ACT extremely sensitive in Australian Capital Territory. Generalised to 10km by ACT Government.","","https://www.inaturalist.org/observations/198764192","198764192","","Lachlan Copeland","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2004-10-18T10:40:00Z","10:40:00+10:00","292","292","2004","10","18","2004/10/18 10:40 AM","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.4","149.0","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","449871996","","","Lachlan Copeland","2024-02-08T23:42:32Z","","research","","1127611","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398755","Caladenia actensis","Caladenia actensis","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","D.L.Jones & M.A.Clem.","Canberra Spider Orchid","","","","","","","","","Caladenia actensis","","","","","","","","","","","","","","","","","c72bf455-de0a-472d-b9f3-f70e4c06687d","","","","","","","","","","5e8dd637-62e4-4d96-8467-8258d2dc4b7d | c1463df2-2c90-4870-b244-636b50c918a1",""
"dr1411","0e473691-2820-41cb-94d2-4aa313ff5258 | 75b913a4-d0dd-4f58-b6a0-5077b4c1f501 | 938dde0d-d73b-4201-9672-0bc36eed07e0","2023-08-08T11:08:39Z","","CC-BY-NC 4.0 (Int)","proteaceaejim","","","https://www.inaturalist.org/observations/177321739","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/177321739","177321739","","proteaceaejim","","","","","","","","","PRESENT","","","","","","","","Genus Caladenia maybe?","","","","","","","","","","","","2023-08-08T14:16:59Z","14:16:59+10:00","220","220","2023","8","8","2023-08-08 14:16:59","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Booderee National Park","","","","","","","","","","","-35.133809","150.685996","EPSG:4326","2218.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","395006076","","","meta4","2023-08-08T11:04:50Z","","research","","353966","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398761","Caladenia alata","Caladenia alata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Fairy Orchid","","","","","","","","","Caladenia alata","","","","","","","","","","","","","","","","","ecdb80cd-669c-49a5-929f-8c4816f4a67a","","","","","","","","","","0e473691-2820-41cb-94d2-4aa313ff5258 | 75b913a4-d0dd-4f58-b6a0-5077b4c1f501 | 938dde0d-d73b-4201-9672-0bc36eed07e0",""
"dr1411","738be48d-4b86-4a86-b5d8-70c425123ab5 | 93ac891e-18a2-4d01-962a-f35fec732d2f | f8733447-57f8-45d5-9c2e-247112fad3d3","2023-12-21T01:49:02Z","","CC-BY-NC 4.0 (Int)","Ciaran Ernst-Russell","","","https://www.inaturalist.org/observations/145156432","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/145156432","145156432","","Ciaran Ernst-Russell","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2022-12-06T09:02:24Z","09:02:24+11:00","340","340","2022","12","6","2022-12-06 09:02:24+11:00","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Namadgi National Park, Cotter River, ACT, AU","","","","","","","","","","","-35.527847","148.77907","EPSG:4326","128.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","322960909","","","Ciaran Ernst-Russell","2022-12-27T03:10:53Z","","research","","802784","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398763","Caladenia alpina","Caladenia alpina","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.S.Rogers","Mountain Hood-orchid","","","","","","","","","Caladenia alpina","","","","","","","","","","","","","","","","","9c85ccb6-77b8-4efb-a526-cfc4e20d5b90","","","","","","","","","","738be48d-4b86-4a86-b5d8-70c425123ab5 | 93ac891e-18a2-4d01-962a-f35fec732d2f | f8733447-57f8-45d5-9c2e-247112fad3d3",""
"dr1411","4d088bb7-1ac0-4c02-a4d7-294d4e091dae","2022-02-18T01:46:39Z","","CC0","Donald Hobern","","","https://www.inaturalist.org/observations/61650921","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","Record is ACT sensitive in Australian Capital Territory. Generalised to 1km by ACT Government.","","https://www.inaturalist.org/observations/61650921","61650921","","Donald Hobern","","","","","","","","","PRESENT","","","","","","","","","","","","312910c6-72d5-48a3-b492-9188f967d569","","","","","","","","2020-10-04T08:06:26Z","08:06:26+11:00","278","278","2020","10","4","2020-10-04 7:06:26 PM GMT+11:00","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.28","149.09","EPSG:4326","1000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134468053","","","Donald Hobern","2020-10-04T10:16:49Z","","research","","557725","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398801","Caladenia atrovespa","Caladenia atrovespa","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(D.L.Jones) G.N.Backh.","Thin-clubbed Mantis Orchid","","","","","","https://orcid.org/0000-0001-6492-4016","https://orcid.org/0000-0001-6492-4016","","Caladenia atrovespa","","","","","","","","","","","","","","","","","3c7e1ff4-3306-434d-b70a-091a4cb3956a","","","","","","","","","","4d088bb7-1ac0-4c02-a4d7-294d4e091dae",""
"dr1411","98cb49f6-01bd-4b09-8631-a2a9fed4b435","2023-10-11T05:03:58Z","","CC-BY 4.0 (Int)","Geoff Shuetrim","","","https://www.inaturalist.org/observations/186614682","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/186614682","186614682","","Geoff Shuetrim","","","","","","","","","PRESENT","","","","","","","","","","","","13071757-a217-43f4-97af-fff5a089aa3b","","","","","","","","2023-10-08T09:52:44Z","09:52:44+11:00","281","281","2023","10","8","2023-10-08 09:52:44+11:00","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Black Mountain Nature Reserve, Canberra Central, ACT, AU","","","","","","","","","","","-35.276445","149.098556","EPSG:4326","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","416346288","","","Ciaran Ernst-Russell","2023-10-10T02:03:34Z","","research","","553185","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399207","Caladenia moschata","Caladenia moschata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(D.L.Jones) G.N.Backh.","Musk Hood-orchid","","","","","","https://orcid.org/0000-0002-5154-146X","","","Caladenia moschata","","","","","","","","","","","","","","","","","52fbf7ef-8c70-4374-ae2d-5b1367967a10","","","","","","","","","","98cb49f6-01bd-4b09-8631-a2a9fed4b435",""
"dr1411","736fdfb3-2cae-48da-bae4-4418f4935477","2023-10-17T06:17:43Z","","CC0","Donald Hobern","","","https://www.inaturalist.org/observations/20208051","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/20208051","20208051","","Donald Hobern","","","","","","","","","PRESENT","","","","","","","","<i>Stegostyla moschata</i>, Black Mountain, Canberra, ACT, 20 October 2010","","","","33c8806a-7112-4430-bbc1-c467464c6c33|66018b8a-6e7f-402e-b861-aa5d433478ab|60ee3575-0131-4085-acaf-e5bfa471be0d|5e7c5916-00e5-4de9-ad60-bacf48e30aa0","","","","","","","","2010-10-20T08:25:59Z","08:25:59+02:00","293","293","2010","10","20","2010-10-20 08:25:59","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Canberra, Australian Capital Territory, Australia","","","","","","","","","","","-35.265681","149.095287","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44829854","","","Donald Hobern","2019-02-08T19:15:47Z","","research","","553185","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399207","Caladenia moschata","Caladenia moschata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(D.L.Jones) G.N.Backh.","Musk Hood-orchid","","","","","","https://orcid.org/0000-0001-6492-4016","https://orcid.org/0000-0001-6492-4016","","Caladenia moschata","","","","","","","","","","","","","","","","","2368dc1f-9070-40e8-b650-c672d45e25f1","","","","","","","","","","736fdfb3-2cae-48da-bae4-4418f4935477",""
"dr1411","514baac7-4de6-41df-a4ba-cab9de7a5eff | 57d61e9d-a5e7-481d-8046-c1bfa736b836 | abe8b865-6c65-4de8-83f7-bb376562cec9 | bdd1d33d-b4c3-440a-9d63-9b261b4dc652","2021-12-19T10:48:58Z","","CC0","Donald Hobern","","","https://www.inaturalist.org/observations/1837348","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","http://www.inaturalist.org/observations/1837348","1837348","","Donald Hobern","","","","","","","","","PRESENT","","","","","","","","<i>Stegostyla ustulata</i> (Brown Caps), Black Mountain, ACT, 15 October 2008","","","","442fc2d0-cc54-437c-bcbe-6ac5e8394ad4|f14ad9c9-e633-4627-93ab-c48f32a7005d|dd33734a-170f-4315-a50d-ba90968f8e08|d205bfaa-cf22-435b-acf0-6abebdd46ce4","","","","","","","","2008-10-15T08:06:15Z","08:06:15+02:00","289","289","2008","10","15","2008-10-15 08:06:15","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Canberra, Australian Capital Territory, Australia","","","","","","","","","","","-35.266435","149.088163","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70525583","","","Donald Hobern","2019-09-11T21:02:55Z","","research","","867067","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399432","Caladenia ustulata","Caladenia ustulata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(D.L.Jones) G.N.Backh.","Brown Caps","","","","","","https://orcid.org/0000-0001-6492-4016","https://orcid.org/0000-0001-6492-4016","","Caladenia ustulata","","","","","","","","","","","","","","","","","2eedfab8-7c35-4e99-bbed-7e42c4cb64c3","","","","","","","","","","514baac7-4de6-41df-a4ba-cab9de7a5eff | 57d61e9d-a5e7-481d-8046-c1bfa736b836 | abe8b865-6c65-4de8-83f7-bb376562cec9 | bdd1d33d-b4c3-440a-9d63-9b261b4dc652",""
"dr1411","764b23ac-8ac4-4b21-a68f-a6659e7b9893 | 9a6ba5bd-668e-48f9-aed7-bee75342f019 | bfd99cb5-4925-4005-8b97-4dbb3c12a211 | f9d3b940-9b60-4340-8cb5-5282380ccac3","2023-10-24T15:20:44Z","","CC0","Quentin Groom","","","https://www.inaturalist.org/observations/188598487","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","Record is ACT sensitive in Australian Capital Territory. Generalised to 1km by ACT Government.","","https://www.inaturalist.org/observations/188598487","188598487","","Quentin Groom","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2023-10-22T09:17:29Z","09:17:29+11:00","295","295","2023","10","22","2023-10-22 09:17:29","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.45","148.95","EPSG:4326","1000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","420351942","","","Quentin Groom","2023-10-23T03:47:38Z","","research","","516622","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399247","Caladenia parva","Caladenia parva","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","G.W.Carr","Small Spider-orchid","","","","","","https://orcid.org/0000-0002-0596-5376","https://orcid.org/0000-0002-0596-5376","","Caladenia parva","","","","","","","","","","","","","","","","","3cb41c81-2e4c-49d8-92ca-f5cb5d4c41e7","","","","","","","","","","764b23ac-8ac4-4b21-a68f-a6659e7b9893 | 9a6ba5bd-668e-48f9-aed7-bee75342f019 | bfd99cb5-4925-4005-8b97-4dbb3c12a211 | f9d3b940-9b60-4340-8cb5-5282380ccac3",""
"dr1411","248d4b23-3385-41ed-8eda-76bf44a21e26 | 353f4cf8-869d-4e38-aa90-80fe248048aa | 62051946-aeca-4e63-b6b6-d6fe7e78344f","2024-10-15T05:37:26Z","","CC-BY-NC 4.0 (Int)","Richie Southerton","","","https://www.inaturalist.org/observations/141362426","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/141362426","141362426","","Richie Southerton","","","","","","","","","PRESENT","","","","","","","","","","","","58d49482-cc36-4e5f-90fc-3b91c6214e00","","","","","","","","2022-09-23T15:48:00Z","15:48:00+10:00","266","266","2022","9","23","2022/09/23 3:48 PM","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Belconnen, ACT, Australia","","","","","","","","","","","-35.270321","149.078133","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312131039","","","Ciaran Ernst-Russell","2022-11-07T23:40:37Z","","research","","369421","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399038","Caladenia fuscata","Caladenia fuscata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(Rchb.f.) M.A.Clem. & D.L.Jones","Dusky Fingers","","","","","","","","","Caladenia fuscata","","","","","","","","","","","","","","","","","819ffa37-8d4c-4fef-8486-3e9665e95f1d","","","","","","","","","","248d4b23-3385-41ed-8eda-76bf44a21e26 | 353f4cf8-869d-4e38-aa90-80fe248048aa | 62051946-aeca-4e63-b6b6-d6fe7e78344f",""
"dr1411","2337ce63-ed3d-481c-ae7d-d69c64d4d522 | c7f65604-b090-44a6-8c63-a6f07e987813 | d62d7628-72cd-4aaa-a934-97ed3f9c3dec","2024-02-22T02:59:29Z","","CC-BY-NC 4.0 (Int)","David Gobbett","","","https://www.inaturalist.org/observations/187458973","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/187458973","187458973","","David Gobbett","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2023-10-14T08:51:39Z","08:51:39+11:00","287","287","2023","10","14","2023-10-14 08:51:39","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Black Mountain, Acton, AU-CT, AU","","","","","","","","","","","-35.262892","149.098272","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","418541973","","","Ciaran Ernst-Russell","2023-10-17T05:41:23Z","","research","","557906","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398933","Caladenia cucullata","Caladenia cucullata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","Fitzg.","Hood Orchid","","","","","","","","","Caladenia cucullata","","","","","","","","","","","","","","","","","c5e3375b-b379-4e20-ae6d-a2cb90a3b8af","","","","","","","","","","2337ce63-ed3d-481c-ae7d-d69c64d4d522 | c7f65604-b090-44a6-8c63-a6f07e987813 | d62d7628-72cd-4aaa-a934-97ed3f9c3dec",""
"dr1411","bb9fdaa3-15eb-46c7-ad98-fe064081f99b | ceef8ec5-182f-4084-9679-536911f27135","2020-09-25T02:29:58Z","","CC-BY-NC 4.0 (Int)","Dion Maple","","","https://www.inaturalist.org/observations/57518009","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/57518009","57518009","","Dion Maple","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2020-08-25T14:39:00Z","14:39:00+10:00","238","238","2020","8","25","2020/08/25 2:39 PM AEST","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Booderee, Jervis Bay, Jervis Bay Territory, Australia","","","","","","","","","","","-35.141129","150.723739","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126006115","","","Dion Maple","2020-08-25T06:25:25Z","","research","","321090","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Pink Fingers","","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","","","083b98ab-1cb2-4826-bfb2-7908cc216f1f","","","","","","","","","","bb9fdaa3-15eb-46c7-ad98-fe064081f99b | ceef8ec5-182f-4084-9679-536911f27135",""
"dr1411","950141e6-42da-48d4-aeb7-de59774ef2a6","2022-02-22T23:22:54Z","","CC0","Donald Hobern","","","https://www.inaturalist.org/observations/20325252","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/20325252","20325252","","Donald Hobern","","","","","","","","","PRESENT","","","","","","","","<i>Caladenia fuscata</i> (Rchb.f.) M.A.Clem. & D.L.Jones, Black Mountain, Canberra, ACT, 8 September 2011","","","","","","","","","","","","2011-09-09T09:16:16Z","09:16:16+02:00","252","252","2011","9","9","2011-09-09 09:16:16","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Canberra, Australian Capital Territory, Australia","","","","","","","","","","","-35.267135","149.096682","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45190023","","","Donald Hobern","2019-02-13T19:08:12Z","","research","","369421","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399038","Caladenia fuscata","Caladenia fuscata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(Rchb.f.) M.A.Clem. & D.L.Jones","Dusky Fingers","","","","","","https://orcid.org/0000-0001-6492-4016","https://orcid.org/0000-0001-6492-4016","","Caladenia fuscata","","","","","","","","","","","","","","","","","4db7bc1a-9ef1-42cd-85c5-d578ce91aca7","","","","","","","","","","950141e6-42da-48d4-aeb7-de59774ef2a6",""
"dr1411","3565bb10-8a29-4a85-88c2-2ba96a5a675a","2022-10-17T07:00:31Z","","CC-BY-NC 4.0 (Int)","Tim Jones","","","https://www.inaturalist.org/observations/138777132","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/138777132","138777132","","Tim Jones","","","","","","","","","PRESENT","","","","","","","","Gungahlin Hill Reserve","","","","43ae3430-3880-4edf-8a80-8dd6836162c2","","","","","","","","2022-10-15T10:36:16Z","10:36:16+11:00","288","288","2022","10","15","2022-10-15 10:36:16","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Jacka ACT 2914, Australia","","","","","","","","","","","-35.209217","149.113131","EPSG:4326","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305895863","","","Tim Jones","2022-10-14T23:37:10Z","","research","","321090","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Pink Fingers","","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","","","ead0b937-89d6-4169-879a-b946731c5411","","","","","","","","","","3565bb10-8a29-4a85-88c2-2ba96a5a675a",""
"dr1411","63ee4f26-0596-4974-a53d-ac23c5a11d5f | e78afc90-04ac-4862-a7e4-f36a4a0200f6","2024-02-22T02:58:42Z","","CC0","Quentin Groom","","","https://www.inaturalist.org/observations/187832044","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/187832044","187832044","","Quentin Groom","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2023-10-17T08:36:49Z","08:36:49+11:00","290","290","2023","10","17","2023-10-17 08:36:49","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Black Mountain, Acton, AU-CT, AU","","","","","","","","","","","-35.267386","149.106072","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","418534579","","","Ciaran Ernst-Russell","2023-10-17T04:51:32Z","","research","","553185","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399207","Caladenia moschata","Caladenia moschata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(D.L.Jones) G.N.Backh.","Musk Hood-orchid","","","","","","https://orcid.org/0000-0002-0596-5376","","","Caladenia moschata","","","","","","","","","","","","","","","","","fc73d77c-e136-4c5a-ac11-5a28007b4e10","","","","","","","","","","63ee4f26-0596-4974-a53d-ac23c5a11d5f | e78afc90-04ac-4862-a7e4-f36a4a0200f6",""
"dr1411","21bbc291-a5df-4482-a0c9-45f5bd76ad87 | 937d5e46-2ff2-495e-a5f7-c4cfd1bfc046 | bc260ff0-1d09-45a3-8420-38d222ed4964 | c6cbf683-9946-4468-acfe-d8b076845f15","2022-10-08T01:47:29Z","","CC-BY-NC 4.0 (Int)","matilemile","","","https://www.inaturalist.org/observations/136512189","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/136512189","136512189","","matilemile","","","","","","","","","PRESENT","","","","","","","","","","","","916761bb-4aa7-46b5-9055-a495afdca859","","","","","","","","2022-09-22T07:17:05Z","07:17:05+10:00","265","265","2022","9","22","2022-09-22 07:17:05+10:00","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","Aranda Bushland Nature Reserve, Belconnen, ACT, AU","","","","","","","","","","","-35.267158","149.082017","EPSG:4326","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301018303","","","Ciaran Ernst-Russell","2022-09-27T03:49:20Z","","research","","369421","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399038","Caladenia fuscata","Caladenia fuscata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","(Rchb.f.) M.A.Clem. & D.L.Jones","Dusky Fingers","","","","","","","","","Caladenia fuscata","","","","","","","","","","","","","","","","","4672548a-1685-4050-b1b7-22e39c8fa8ea","","","","","","","","","","21bbc291-a5df-4482-a0c9-45f5bd76ad87 | 937d5e46-2ff2-495e-a5f7-c4cfd1bfc046 | bc260ff0-1d09-45a3-8420-38d222ed4964 | c6cbf683-9946-4468-acfe-d8b076845f15",""
